date,price,total_btc,market_cap,volume,median_conf_time,hash_rate,difficulty,miners_revenue,tx_fees,cost_per_tx,cost_per_tx_percent,n_transactions,n_unique_addresses,n_tx_ex_popular,output_volume,est_tx_volume,est_tx_volume_usd
2012-01-02 00:00:00,,,,,,,,63012.4893246422,5.55312158,8.42976445814612,,5410.0,,,,,
2012-01-04 00:00:00,5.37,,,0.0,13.6166666666667,8.87970284099127,1159929.49722438,63012.4893246422,5.55312158,8.42976445814612,6.27921003976465,5410.0,9542.0,5731.0,400594.025874669,139580.30543948,749546.240210008
2012-01-04 06:26:07,5.37,8027450.0,43107406.5,0.0,13.6166666666667,8.87970284099127,1159929.49722438,63012.4893246422,5.55312158,8.42976445814612,6.27921003976465,5410.0,9542.0,5731.0,400594.025874669,139580.30543948,749546.240210008
2012-01-06 00:00:00,5.37,8027450.0,43107406.5,0.0,13.6166666666667,8.87970284099127,1159929.49722438,60436.957273902,6.48923847,8.91006299187705,6.27921003976465,6644.0,9542.0,5731.0,400594.025874669,139580.30543948,749546.240210008
2012-01-08 00:00:00,7.06,8027450.0,43107406.5,0.0,14.0166666666667,9.28332569739997,1159929.49722438,60436.957273902,6.48923847,8.91006299187705,8.58583041537817,6644.0,10661.0,6404.0,358241.754729391,112441.12517886,793834.343762752
2012-01-08 01:23:11,7.06,8058050.0,56889833.0,0.0,14.0166666666667,9.28332569739997,1159929.49722438,60436.957273902,6.48923847,8.91006299187705,8.58583041537817,6644.0,10661.0,6404.0,358241.754729391,112441.12517886,793834.343762752
2012-01-10 00:00:00,7.06,8058050.0,56889833.0,0.0,14.0166666666667,9.28332569739997,1159929.49722438,58149.1264872017,4.89613037,7.71310869972167,8.58583041537817,6677.0,10661.0,6404.0,358241.754729391,112441.12517886,793834.343762752
2012-01-12 00:00:00,7.1,8058050.0,56889833.0,0.0,13.3333333333333,10.3211337404744,1250757.73927466,58149.1264872017,4.89613037,7.71310869972167,6.63487562504426,6677.0,10691.0,6696.0,363660.158261599,130996.00964731,930071.668495901
2012-01-12 03:15:53,7.1,8090050.0,57439355.0,0.0,13.3333333333333,10.3211337404744,1250757.73927466,58149.1264872017,4.89613037,7.71310869972167,6.63487562504426,6677.0,10691.0,6696.0,363660.158261599,130996.00964731,930071.668495901
2012-01-14 00:00:00,7.1,8090050.0,57439355.0,0.0,13.3333333333333,10.3211337404744,1250757.73927466,60879.0075160823,12.78590354,8.07949668428431,6.63487562504426,6807.0,10691.0,6696.0,363660.158261599,130996.00964731,930071.668495901
